"","studyid","intid","year","species","z","X.x","phenovalue","slope","int_type","spp","X.y","spp1","spp2","interaction","neg_phenovalue","neg_slope","pos_phenovalue","pos_slope","phenodiff","phenofreq"
"219","HMK031",184,1992,"Diatom2 spp.",-1.13613200571871,739,103.6245,-0.881069699999999,"herbivory","spp1",714,"Diatom2 spp.","Acanthocyclops robustus","herbivory",103.6245,-0.881069699999999,"136.1381","-0.519667611372999",-32.5136,"weekly"
"220","HMK031",184,1993,"Diatom2 spp.",0.0982839910516406,740,111.8775,-0.881069699999999,"herbivory","spp1",715,"Diatom2 spp.","Acanthocyclops robustus","herbivory",111.8775,-0.881069699999999,"159.3102","-0.519667611372999",-47.4327,"weekly"
"221","HMK031",184,1994,"Diatom2 spp.",0.0966870508390889,741,110.9605,-0.881069699999999,"herbivory","spp1",716,"Diatom2 spp.","Acanthocyclops robustus","herbivory",110.9605,-0.881069699999999,"101.3796","-0.519667611372999",9.5809,"weekly"
"222","HMK031",184,1995,"Diatom2 spp.",-1.80051862799117,742,61.44103,-0.881069699999999,"herbivory","spp1",717,"Diatom2 spp.","Acanthocyclops robustus","herbivory",61.44103,-0.881069699999999,"185.3796","-0.519667611372999",-123.93857,"weekly"
"223","HMK031",184,1996,"Diatom2 spp.",1.61750644659224,743,124.7162,-0.881069699999999,"herbivory","spp1",718,"Diatom2 spp.","Acanthocyclops robustus","herbivory",124.7162,-0.881069699999999,"118.7585","-0.519667611372999",5.9577,"weekly"
"224","HMK031",184,1997,"Diatom2 spp.",-0.197027829312946,744,119.2142,-0.881069699999999,"herbivory","spp1",719,"Diatom2 spp.","Acanthocyclops robustus","herbivory",119.2142,-0.881069699999999,"240.4136","-0.519667611372999",-121.1994,"weekly"
"225","HMK031",184,1998,"Diatom2 spp.",-0.857957545713525,745,111.8775,-0.881069699999999,"herbivory","spp1",720,"Diatom2 spp.","Acanthocyclops robustus","herbivory",111.8775,-0.881069699999999,"110.0687","-0.519667611372999",1.80879999999999,"weekly"
"226","HMK031",184,1999,"Diatom2 spp.",-0.57128485877331,746,90.7858,-0.881069699999999,"herbivory","spp1",721,"Diatom2 spp.","Acanthocyclops robustus","herbivory",90.7858,-0.881069699999999,"NA","NA",NA,"weekly"
"227","HMK031",184,2000,"Diatom2 spp.",-1.80901685492619,747,110.0435,-0.881069699999999,"herbivory","spp1",722,"Diatom2 spp.","Acanthocyclops robustus","herbivory",110.0435,-0.881069699999999,"170.8966","-0.519667611372999",-60.8531,"weekly"
"228","HMK031",184,2002,"Diatom2 spp.",-1.77127583456956,749,96.2885,-0.881069699999999,"herbivory","spp1",724,"Diatom2 spp.","Acanthocyclops robustus","herbivory",96.2885,-0.881069699999999,"217.2415","-0.519667611372999",-120.953,"weekly"
"229","HMK031",184,2003,"Diatom2 spp.",0.657808003955203,750,131.1352,-0.881069699999999,"herbivory","spp1",725,"Diatom2 spp.","Acanthocyclops robustus","herbivory",131.1352,-0.881069699999999,"179.5864","-0.519667611372999",-48.4512,"weekly"
"230","HMK031",185,1979,"Diatom2 spp.",0.987403938804545,701,138.4719,-0.881069699999999,"herbivory","spp1",726,"Diatom2 spp.","Daphnia1 spp.","herbivory",138.4719,-0.881069699999999,"181.5723","-1.11313246153846",-43.1004,"weekly"
"231","HMK031",185,1979,"Daphnia1 spp.",-1.52081489149515,2505,181.5723,-1.11313246153846,"herbivory","spp2",726,"Diatom2 spp.","Daphnia1 spp.","herbivory",138.4719,-0.881069699999999,"181.5723","-1.11313246153846",-43.1004,"weekly"
"232","HMK031",185,1980,"Daphnia1 spp.",-1.88260754322442,2506,182.4893,-1.11313246153846,"herbivory","spp2",727,"Diatom2 spp.","Daphnia1 spp.","herbivory",138.4719,-0.881069699999999,"182.4893","-1.11313246153846",-44.0174,"weekly"
"233","HMK031",185,1980,"Diatom2 spp.",0.69726182097118,702,138.4719,-0.881069699999999,"herbivory","spp1",727,"Diatom2 spp.","Daphnia1 spp.","herbivory",138.4719,-0.881069699999999,"182.4893","-1.11313246153846",-44.0174,"weekly"
"234","HMK031",185,1981,"Daphnia1 spp.",0.353890512933918,2507,153.1439,-1.11313246153846,"herbivory","spp2",728,"Diatom2 spp.","Daphnia1 spp.","herbivory",138.4719,-0.881069699999999,"153.1439","-1.11313246153846",-14.672,"weekly"
"235","HMK031",185,1981,"Diatom2 spp.",0.119169464027558,703,138.4719,-0.881069699999999,"herbivory","spp1",728,"Diatom2 spp.","Daphnia1 spp.","herbivory",138.4719,-0.881069699999999,"153.1439","-1.11313246153846",-14.672,"weekly"
"236","HMK031",185,1982,"Daphnia1 spp.",-0.534131913115339,2508,168.7336,-1.11313246153846,"herbivory","spp2",729,"Diatom2 spp.","Daphnia1 spp.","herbivory",118.2972,-0.881069699999999,"168.7336","-1.11313246153846",-50.4364,"weekly"
"237","HMK031",185,1982,"Diatom2 spp.",0.117165460623572,704,118.2972,-0.881069699999999,"herbivory","spp1",729,"Diatom2 spp.","Daphnia1 spp.","herbivory",118.2972,-0.881069699999999,"168.7336","-1.11313246153846",-50.4364,"weekly"
"238","HMK031",185,1983,"Daphnia1 spp.",0.0907756257739253,2509,153.1439,-1.11313246153846,"herbivory","spp2",730,"Diatom2 spp.","Daphnia1 spp.","herbivory",117.3802,-0.881069699999999,"153.1439","-1.11313246153846",-35.7637,"weekly"
"239","HMK031",185,1983,"Diatom2 spp.",0.115286707432335,705,117.3802,-0.881069699999999,"herbivory","spp1",730,"Diatom2 spp.","Daphnia1 spp.","herbivory",117.3802,-0.881069699999999,"153.1439","-1.11313246153846",-35.7637,"weekly"
"240","HMK031",185,1984,"Diatom2 spp.",0.11384632998572,706,104.5415,-0.881069699999999,"herbivory","spp1",731,"Diatom2 spp.","Daphnia1 spp.","herbivory",104.5415,-0.881069699999999,"153.1439","-1.11313246153846",-48.6024,"weekly"
"241","HMK031",185,1984,"Daphnia1 spp.",-0.961692528985409,2510,153.1439,-1.11313246153846,"herbivory","spp2",731,"Diatom2 spp.","Daphnia1 spp.","herbivory",104.5415,-0.881069699999999,"153.1439","-1.11313246153846",-48.6024,"weekly"
"242","HMK031",185,1985,"Daphnia1 spp.",-0.764354212085574,2511,159.5636,-1.11313246153846,"herbivory","spp2",732,"Diatom2 spp.","Daphnia1 spp.","herbivory",111.8775,-0.881069699999999,"159.5636","-1.11313246153846",-47.6861,"weekly"
"243","HMK031",185,1985,"Diatom2 spp.",1.01852861667271,707,111.8775,-0.881069699999999,"herbivory","spp1",732,"Diatom2 spp.","Daphnia1 spp.","herbivory",111.8775,-0.881069699999999,"159.5636","-1.11313246153846",-47.6861,"weekly"
"244","HMK031",185,1986,"Diatom2 spp.",1.01664986348147,708,117.3802,-0.881069699999999,"herbivory","spp1",733,"Diatom2 spp.","Daphnia1 spp.","herbivory",117.3802,-0.881069699999999,"154.0609","-1.11313246153846",-36.6807,"weekly"
"245","HMK031",185,1986,"Daphnia1 spp.",-1.02747770536493,2512,154.0609,-1.11313246153846,"herbivory","spp2",733,"Diatom2 spp.","Daphnia1 spp.","herbivory",117.3802,-0.881069699999999,"154.0609","-1.11313246153846",-36.6807,"weekly"
"246","HMK031",185,1987,"Daphnia1 spp.",-1.38926175097484,2513,167.8166,-1.11313246153846,"herbivory","spp2",734,"Diatom2 spp.","Daphnia1 spp.","herbivory",145.8079,-0.881069699999999,"167.8166","-1.11313246153846",-22.0087,"weekly"
"247","HMK031",185,1987,"Diatom2 spp.",1.05626024326338,709,145.8079,-0.881069699999999,"herbivory","spp1",734,"Diatom2 spp.","Daphnia1 spp.","herbivory",145.8079,-0.881069699999999,"167.8166","-1.11313246153846",-22.0087,"weekly"
"248","HMK031",185,1988,"Daphnia1 spp.",-0.238124437765586,2514,154.0609,-1.11313246153846,"herbivory","spp2",735,"Diatom2 spp.","Daphnia1 spp.","herbivory",90.7858,-0.881069699999999,"154.0609","-1.11313246153846",-63.2751,"weekly"
"249","HMK031",185,1989,"Daphnia1 spp.",0.781451128803987,2515,187.9913,-1.11313246153846,"herbivory","spp2",736,"Diatom2 spp.","Daphnia1 spp.","herbivory",76.1138,-0.881069699999999,"187.9913","-1.11313246153846",-111.8775,"weekly"
"250","HMK031",185,1990,"Daphnia1 spp.",1.43921683140557,2516,139.3889,-1.11313246153846,"herbivory","spp2",737,"Diatom2 spp.","Daphnia1 spp.","herbivory",61.44103,-0.881069699999999,"139.3889","-1.11313246153846",-77.94787,"weekly"
"251","HMK031",185,1991,"Daphnia1 spp.",-0.665685053635656,2517,153.1439,-1.11313246153846,"herbivory","spp2",738,"Diatom2 spp.","Daphnia1 spp.","herbivory",104.5415,-0.881069699999999,"153.1439","-1.11313246153846",-48.6024,"weekly"
"252","HMK031",185,1991,"Diatom2 spp.",0.431355619304771,713,104.5415,-0.881069699999999,"herbivory","spp1",738,"Diatom2 spp.","Daphnia1 spp.","herbivory",104.5415,-0.881069699999999,"153.1439","-1.11313246153846",-48.6024,"weekly"
"253","HMK031",185,1992,"Diatom2 spp.",-1.13613200571871,714,103.6245,-0.881069699999999,"herbivory","spp1",739,"Diatom2 spp.","Daphnia1 spp.","herbivory",103.6245,-0.881069699999999,"146.7249","-1.11313246153846",-43.1004,"weekly"
"254","HMK031",185,1992,"Daphnia1 spp.",0.419667083194077,2518,146.7249,-1.11313246153846,"herbivory","spp2",739,"Diatom2 spp.","Daphnia1 spp.","herbivory",103.6245,-0.881069699999999,"146.7249","-1.11313246153846",-43.1004,"weekly"
"255","HMK031",185,1993,"Daphnia1 spp.",0.353890512933918,2519,132.9692,-1.11313246153846,"herbivory","spp2",740,"Diatom2 spp.","Daphnia1 spp.","herbivory",111.8775,-0.881069699999999,"132.9692","-1.11313246153846",-21.0917,"weekly"
"256","HMK031",185,1993,"Diatom2 spp.",0.0982839910516406,715,111.8775,-0.881069699999999,"herbivory","spp1",740,"Diatom2 spp.","Daphnia1 spp.","herbivory",111.8775,-0.881069699999999,"132.9692","-1.11313246153846",-21.0917,"weekly"
"257","HMK031",185,1994,"Daphnia1 spp.",0.748575752852947,2520,147.6419,-1.11313246153846,"herbivory","spp2",741,"Diatom2 spp.","Daphnia1 spp.","herbivory",110.9605,-0.881069699999999,"147.6419","-1.11313246153846",-36.6814,"weekly"
"258","HMK031",185,1994,"Diatom2 spp.",0.0966870508390889,716,110.9605,-0.881069699999999,"herbivory","spp1",741,"Diatom2 spp.","Daphnia1 spp.","herbivory",110.9605,-0.881069699999999,"147.6419","-1.11313246153846",-36.6814,"weekly"
"259","HMK031",185,1995,"Daphnia1 spp.",0.255221354484001,2521,139.3889,-1.11313246153846,"herbivory","spp2",742,"Diatom2 spp.","Daphnia1 spp.","herbivory",61.44103,-0.881069699999999,"139.3889","-1.11313246153846",-77.94787,"weekly"
"260","HMK031",185,1995,"Diatom2 spp.",-1.80051862799117,717,61.44103,-0.881069699999999,"herbivory","spp1",742,"Diatom2 spp.","Daphnia1 spp.","herbivory",61.44103,-0.881069699999999,"139.3889","-1.11313246153846",-77.94787,"weekly"
"261","HMK031",185,1996,"Diatom2 spp.",1.61750644659224,718,124.7162,-0.881069699999999,"herbivory","spp1",743,"Diatom2 spp.","Daphnia1 spp.","herbivory",124.7162,-0.881069699999999,"154.0609","-1.11313246153846",-29.3447,"weekly"
"262","HMK031",185,1996,"Daphnia1 spp.",-1.29059259252492,2522,154.0609,-1.11313246153846,"herbivory","spp2",743,"Diatom2 spp.","Daphnia1 spp.","herbivory",124.7162,-0.881069699999999,"154.0609","-1.11313246153846",-29.3447,"weekly"
"263","HMK031",185,1997,"Diatom2 spp.",-0.197027829312946,719,119.2142,-0.881069699999999,"herbivory","spp1",744,"Diatom2 spp.","Daphnia1 spp.","herbivory",119.2142,-0.881069699999999,"146.7249","-1.11313246153846",-27.5107,"weekly"
"264","HMK031",185,1997,"Daphnia1 spp.",1.11037701070158,2523,146.7249,-1.11313246153846,"herbivory","spp2",744,"Diatom2 spp.","Daphnia1 spp.","herbivory",119.2142,-0.881069699999999,"146.7249","-1.11313246153846",-27.5107,"weekly"
"265","HMK031",185,1998,"Daphnia1 spp.",1.14325238665262,2524,132.9692,-1.11313246153846,"herbivory","spp2",745,"Diatom2 spp.","Daphnia1 spp.","herbivory",111.8775,-0.881069699999999,"132.9692","-1.11313246153846",-21.0917,"weekly"
"266","HMK031",185,1998,"Diatom2 spp.",-0.857957545713525,720,111.8775,-0.881069699999999,"herbivory","spp1",745,"Diatom2 spp.","Daphnia1 spp.","herbivory",111.8775,-0.881069699999999,"132.9692","-1.11313246153846",-21.0917,"weekly"
"267","HMK031",185,1999,"Daphnia1 spp.",0.649863563806235,2525,140.3059,-1.11313246153846,"herbivory","spp2",746,"Diatom2 spp.","Daphnia1 spp.","herbivory",90.7858,-0.881069699999999,"140.3059","-1.11313246153846",-49.5201,"weekly"
"268","HMK031",185,1999,"Diatom2 spp.",-0.57128485877331,721,90.7858,-0.881069699999999,"herbivory","spp1",746,"Diatom2 spp.","Daphnia1 spp.","herbivory",90.7858,-0.881069699999999,"140.3059","-1.11313246153846",-49.5201,"weekly"
"269","HMK031",185,2000,"Daphnia1 spp.",1.86685490234987,2526,140.3059,-1.11313246153846,"herbivory","spp2",747,"Diatom2 spp.","Daphnia1 spp.","herbivory",110.0435,-0.881069699999999,"140.3059","-1.11313246153846",-30.2624,"weekly"
"270","HMK031",185,2000,"Diatom2 spp.",-1.80901685492619,722,110.0435,-0.881069699999999,"herbivory","spp1",747,"Diatom2 spp.","Daphnia1 spp.","herbivory",110.0435,-0.881069699999999,"140.3059","-1.11313246153846",-30.2624,"weekly"
"271","HMK031",185,2001,"Daphnia1 spp.",-0.238124437765586,2527,147.6419,-1.11313246153846,"herbivory","spp2",748,"Diatom2 spp.","Daphnia1 spp.","herbivory",110.9605,-0.881069699999999,"147.6419","-1.11313246153846",-36.6814,"weekly"
"272","HMK031",185,2002,"Daphnia1 spp.",0.8801633178507,2528,145.8079,-1.11313246153846,"herbivory","spp2",749,"Diatom2 spp.","Daphnia1 spp.","herbivory",96.2885,-0.881069699999999,"145.8079","-1.11313246153846",-49.5194,"weekly"
"273","HMK031",185,2002,"Diatom2 spp.",-1.77127583456956,724,96.2885,-0.881069699999999,"herbivory","spp1",749,"Diatom2 spp.","Daphnia1 spp.","herbivory",96.2885,-0.881069699999999,"145.8079","-1.11313246153846",-49.5194,"weekly"
"274","HMK031",185,2003,"Diatom2 spp.",0.657808003955203,725,131.1352,-0.881069699999999,"herbivory","spp1",750,"Diatom2 spp.","Daphnia1 spp.","herbivory",131.1352,-0.881069699999999,"166.8996","-1.11313246153846",-35.7644,"weekly"
"275","HMK031",185,2003,"Daphnia1 spp.",0.419667083194077,2529,166.8996,-1.11313246153846,"herbivory","spp2",750,"Diatom2 spp.","Daphnia1 spp.","herbivory",131.1352,-0.881069699999999,"166.8996","-1.11313246153846",-35.7644,"weekly"
"276","HMK031",186,1979,"Diatom2 spp.",0.987403938804545,751,138.4719,-0.881069699999999,"herbivory","spp1",751,"Diatom2 spp.","Dreissena polymorpha","herbivory",138.4719,-0.881069699999999,"134.9999","-0.667197461538463",3.47200000000001,"weekly"
"277","HMK031",186,1980,"Diatom2 spp.",0.69726182097118,752,138.4719,-0.881069699999999,"herbivory","spp1",752,"Diatom2 spp.","Dreissena polymorpha","herbivory",138.4719,-0.881069699999999,"133.9471","-0.667197461538463",4.5248,"weekly"
"278","HMK031",186,1981,"Diatom2 spp.",0.119169464027558,753,138.4719,-0.881069699999999,"herbivory","spp1",753,"Diatom2 spp.","Dreissena polymorpha","herbivory",138.4719,-0.881069699999999,"134.9999","-0.667197461538463",3.47200000000001,"weekly"
"279","HMK031",186,1982,"Diatom2 spp.",0.117165460623572,754,118.2972,-0.881069699999999,"herbivory","spp1",754,"Diatom2 spp.","Dreissena polymorpha","herbivory",118.2972,-0.881069699999999,"133.9471","-0.667197461538463",-15.6499,"weekly"
"280","HMK031",186,1983,"Diatom2 spp.",0.115286707432335,755,117.3802,-0.881069699999999,"herbivory","spp1",755,"Diatom2 spp.","Dreissena polymorpha","herbivory",117.3802,-0.881069699999999,"120.2635","-0.667197461538463",-2.88329999999999,"weekly"
"281","HMK031",186,1984,"Diatom2 spp.",0.11384632998572,756,104.5415,-0.881069699999999,"herbivory","spp1",756,"Diatom2 spp.","Dreissena polymorpha","herbivory",104.5415,-0.881069699999999,"127.6317","-0.667197461538463",-23.0902,"weekly"
"282","HMK031",186,1985,"Diatom2 spp.",1.01852861667271,757,111.8775,-0.881069699999999,"herbivory","spp1",757,"Diatom2 spp.","Dreissena polymorpha","herbivory",111.8775,-0.881069699999999,"133.9471","-0.667197461538463",-22.0696,"weekly"
"283","HMK031",186,1986,"Diatom2 spp.",1.01664986348147,758,117.3802,-0.881069699999999,"herbivory","spp1",758,"Diatom2 spp.","Dreissena polymorpha","herbivory",117.3802,-0.881069699999999,"127.6317","-0.667197461538463",-10.2515,"weekly"
"284","HMK031",186,1987,"Diatom2 spp.",1.05626024326338,759,145.8079,-0.881069699999999,"herbivory","spp1",759,"Diatom2 spp.","Dreissena polymorpha","herbivory",145.8079,-0.881069699999999,"120.2635","-0.667197461538463",25.5444,"weekly"
"285","HMK031",186,1991,"Diatom2 spp.",0.431355619304771,763,104.5415,-0.881069699999999,"herbivory","spp1",763,"Diatom2 spp.","Dreissena polymorpha","herbivory",104.5415,-0.881069699999999,"141.316","-0.667197461538463",-36.7745,"weekly"
"286","HMK031",186,1992,"Diatom2 spp.",-1.13613200571871,764,103.6245,-0.881069699999999,"herbivory","spp1",764,"Diatom2 spp.","Dreissena polymorpha","herbivory",103.6245,-0.881069699999999,"127.6317","-0.667197461538463",-24.0072,"weekly"
"287","HMK031",186,1993,"Diatom2 spp.",0.0982839910516406,765,111.8775,-0.881069699999999,"herbivory","spp1",765,"Diatom2 spp.","Dreissena polymorpha","herbivory",111.8775,-0.881069699999999,"112.8946","-0.667197461538463",-1.0171,"weekly"
"288","HMK031",186,1994,"Diatom2 spp.",0.0966870508390889,766,110.9605,-0.881069699999999,"herbivory","spp1",766,"Diatom2 spp.","Dreissena polymorpha","herbivory",110.9605,-0.881069699999999,"112.8946","-0.667197461538463",-1.9341,"weekly"
"289","HMK031",186,1995,"Diatom2 spp.",-1.80051862799117,767,61.44103,-0.881069699999999,"herbivory","spp1",767,"Diatom2 spp.","Dreissena polymorpha","herbivory",61.44103,-0.881069699999999,"120.2635","-0.667197461538463",-58.82247,"weekly"
"290","HMK031",186,1996,"Diatom2 spp.",1.61750644659224,768,124.7162,-0.881069699999999,"herbivory","spp1",768,"Diatom2 spp.","Dreissena polymorpha","herbivory",124.7162,-0.881069699999999,"112.8946","-0.667197461538463",11.8216,"weekly"
"291","HMK031",186,1997,"Diatom2 spp.",-0.197027829312946,769,119.2142,-0.881069699999999,"herbivory","spp1",769,"Diatom2 spp.","Dreissena polymorpha","herbivory",119.2142,-0.881069699999999,"127.6317","-0.667197461538463",-8.41749999999999,"weekly"
"292","HMK031",186,1998,"Diatom2 spp.",-0.857957545713525,770,111.8775,-0.881069699999999,"herbivory","spp1",770,"Diatom2 spp.","Dreissena polymorpha","herbivory",111.8775,-0.881069699999999,"120.2635","-0.667197461538463",-8.386,"weekly"
"293","HMK031",186,1999,"Diatom2 spp.",-0.57128485877331,771,90.7858,-0.881069699999999,"herbivory","spp1",771,"Diatom2 spp.","Dreissena polymorpha","herbivory",90.7858,-0.881069699999999,"112.8946","-0.667197461538463",-22.1088,"weekly"
"294","HMK031",186,2000,"Diatom2 spp.",-1.80901685492619,772,110.0435,-0.881069699999999,"herbivory","spp1",772,"Diatom2 spp.","Dreissena polymorpha","herbivory",110.0435,-0.881069699999999,"112.8946","-0.667197461538463",-2.8511,"weekly"
"295","HMK031",186,2002,"Diatom2 spp.",-1.77127583456956,774,96.2885,-0.881069699999999,"herbivory","spp1",774,"Diatom2 spp.","Dreissena polymorpha","herbivory",96.2885,-0.881069699999999,"120.2635","-0.667197461538463",-23.975,"weekly"
"296","HMK031",186,2003,"Diatom2 spp.",0.657808003955203,775,131.1352,-0.881069699999999,"herbivory","spp1",775,"Diatom2 spp.","Dreissena polymorpha","herbivory",131.1352,-0.881069699999999,"120.2635","-0.667197461538463",10.8717,"weekly"
"297","HMK031",187,1979,"Diatom2 spp.",0.987403938804545,776,138.4719,-0.881069699999999,"herbivory","spp1",776,"Diatom2 spp.","Mesocyclops leukarti","herbivory",138.4719,-0.881069699999999,"NA","NA",NA,"weekly"
"298","HMK031",187,1980,"Diatom2 spp.",0.69726182097118,777,138.4719,-0.881069699999999,"herbivory","spp1",777,"Diatom2 spp.","Mesocyclops leukarti","herbivory",138.4719,-0.881069699999999,"274.8676","0.361913547784302",-136.3957,"weekly"
"299","HMK031",187,1981,"Diatom2 spp.",0.119169464027558,778,138.4719,-0.881069699999999,"herbivory","spp1",778,"Diatom2 spp.","Mesocyclops leukarti","herbivory",138.4719,-0.881069699999999,"287.2191","0.361913547784302",-148.7472,"weekly"
"300","HMK031",187,1982,"Diatom2 spp.",0.117165460623572,779,118.2972,-0.881069699999999,"herbivory","spp1",779,"Diatom2 spp.","Mesocyclops leukarti","herbivory",118.2972,-0.881069699999999,"249.62","0.361913547784302",-131.3228,"weekly"
"301","HMK031",187,1983,"Diatom2 spp.",0.115286707432335,780,117.3802,-0.881069699999999,"herbivory","spp1",780,"Diatom2 spp.","Mesocyclops leukarti","herbivory",117.3802,-0.881069699999999,"271.3627","0.361913547784302",-153.9825,"weekly"
"302","HMK031",187,1984,"Diatom2 spp.",0.11384632998572,781,104.5415,-0.881069699999999,"herbivory","spp1",781,"Diatom2 spp.","Mesocyclops leukarti","herbivory",104.5415,-0.881069699999999,"NA","NA",NA,"weekly"
"303","HMK031",187,1985,"Diatom2 spp.",1.01852861667271,782,111.8775,-0.881069699999999,"herbivory","spp1",782,"Diatom2 spp.","Mesocyclops leukarti","herbivory",111.8775,-0.881069699999999,"258.664","0.361913547784302",-146.7865,"weekly"
"304","HMK031",187,1986,"Diatom2 spp.",1.01664986348147,783,117.3802,-0.881069699999999,"herbivory","spp1",783,"Diatom2 spp.","Mesocyclops leukarti","herbivory",117.3802,-0.881069699999999,"311.5742","0.361913547784302",-194.194,"weekly"
"305","HMK031",187,1987,"Diatom2 spp.",1.05626024326338,784,145.8079,-0.881069699999999,"herbivory","spp1",784,"Diatom2 spp.","Mesocyclops leukarti","herbivory",145.8079,-0.881069699999999,"298.9749","0.361913547784302",-153.167,"weekly"
"306","HMK031",187,1991,"Diatom2 spp.",0.431355619304771,788,104.5415,-0.881069699999999,"herbivory","spp1",788,"Diatom2 spp.","Mesocyclops leukarti","herbivory",104.5415,-0.881069699999999,"282.7874","0.361913547784302",-178.2459,"weekly"
"307","HMK031",187,1992,"Diatom2 spp.",-1.13613200571871,789,103.6245,-0.881069699999999,"herbivory","spp1",789,"Diatom2 spp.","Mesocyclops leukarti","herbivory",103.6245,-0.881069699999999,"307.7053","0.361913547784302",-204.0808,"weekly"
"308","HMK031",187,1993,"Diatom2 spp.",0.0982839910516406,790,111.8775,-0.881069699999999,"herbivory","spp1",790,"Diatom2 spp.","Mesocyclops leukarti","herbivory",111.8775,-0.881069699999999,"273.1484","0.361913547784302",-161.2709,"weekly"
"309","HMK031",187,1994,"Diatom2 spp.",0.0966870508390889,791,110.9605,-0.881069699999999,"herbivory","spp1",791,"Diatom2 spp.","Mesocyclops leukarti","herbivory",110.9605,-0.881069699999999,"248.0653","0.361913547784302",-137.1048,"weekly"
"310","HMK031",187,1995,"Diatom2 spp.",-1.80051862799117,792,61.44103,-0.881069699999999,"herbivory","spp1",792,"Diatom2 spp.","Mesocyclops leukarti","herbivory",61.44103,-0.881069699999999,"310.4003","0.361913547784302",-248.95927,"weekly"
"311","HMK031",187,1996,"Diatom2 spp.",1.61750644659224,793,124.7162,-0.881069699999999,"herbivory","spp1",793,"Diatom2 spp.","Mesocyclops leukarti","herbivory",124.7162,-0.881069699999999,"NA","NA",NA,"weekly"
"312","HMK031",187,1997,"Diatom2 spp.",-0.197027829312946,794,119.2142,-0.881069699999999,"herbivory","spp1",794,"Diatom2 spp.","Mesocyclops leukarti","herbivory",119.2142,-0.881069699999999,"288.2607","0.361913547784302",-169.0465,"weekly"
"313","HMK031",187,1998,"Diatom2 spp.",-0.857957545713525,795,111.8775,-0.881069699999999,"herbivory","spp1",795,"Diatom2 spp.","Mesocyclops leukarti","herbivory",111.8775,-0.881069699999999,"300.6451","0.361913547784302",-188.7676,"weekly"
"314","HMK031",187,1999,"Diatom2 spp.",-0.57128485877331,796,90.7858,-0.881069699999999,"herbivory","spp1",796,"Diatom2 spp.","Mesocyclops leukarti","herbivory",90.7858,-0.881069699999999,"259.9205","0.361913547784302",-169.1347,"weekly"
"315","HMK031",187,2000,"Diatom2 spp.",-1.80901685492619,797,110.0435,-0.881069699999999,"herbivory","spp1",797,"Diatom2 spp.","Mesocyclops leukarti","herbivory",110.0435,-0.881069699999999,"297.2718","0.361913547784302",-187.2283,"weekly"
"316","HMK031",187,2002,"Diatom2 spp.",-1.77127583456956,799,96.2885,-0.881069699999999,"herbivory","spp1",799,"Diatom2 spp.","Mesocyclops leukarti","herbivory",96.2885,-0.881069699999999,"325.1325","0.361913547784302",-228.844,"weekly"
"317","HMK031",187,2003,"Diatom2 spp.",0.657808003955203,800,131.1352,-0.881069699999999,"herbivory","spp1",800,"Diatom2 spp.","Mesocyclops leukarti","herbivory",131.1352,-0.881069699999999,"281.2502","0.361913547784302",-150.115,"weekly"
"318","HMK031",188,1979,"Diatom2 spp.",0.987403938804545,801,138.4719,-0.881069699999999,"herbivory","spp1",801,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",138.4719,-0.881069699999999,"NA","NA",NA,"weekly"
"319","HMK031",188,1980,"Diatom2 spp.",0.69726182097118,802,138.4719,-0.881069699999999,"herbivory","spp1",802,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",138.4719,-0.881069699999999,"NA","NA",NA,"weekly"
"320","HMK031",188,1981,"Diatom2 spp.",0.119169464027558,803,138.4719,-0.881069699999999,"herbivory","spp1",803,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",138.4719,-0.881069699999999,"NA","NA",NA,"weekly"
"321","HMK031",188,1982,"Diatom2 spp.",0.117165460623572,804,118.2972,-0.881069699999999,"herbivory","spp1",804,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",118.2972,-0.881069699999999,"NA","NA",NA,"weekly"
"322","HMK031",188,1983,"Diatom2 spp.",0.115286707432335,805,117.3802,-0.881069699999999,"herbivory","spp1",805,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",117.3802,-0.881069699999999,"NA","NA",NA,"weekly"
"323","HMK031",188,1984,"Diatom2 spp.",0.11384632998572,806,104.5415,-0.881069699999999,"herbivory","spp1",806,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",104.5415,-0.881069699999999,"NA","NA",NA,"weekly"
"324","HMK031",188,1985,"Thermocyclops oithonoides",-0.764354212085574,2596,256.6669,2.77035112749348,"herbivory","spp2",807,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",111.8775,-0.881069699999999,"256.6669","2.77035112749348",-144.7894,"weekly"
"325","HMK031",188,1985,"Diatom2 spp.",1.01852861667271,807,111.8775,-0.881069699999999,"herbivory","spp1",807,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",111.8775,-0.881069699999999,"256.6669","2.77035112749348",-144.7894,"weekly"
"326","HMK031",188,1986,"Diatom2 spp.",1.01664986348147,808,117.3802,-0.881069699999999,"herbivory","spp1",808,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",117.3802,-0.881069699999999,"279.4813","2.77035112749348",-162.1011,"weekly"
