"","studyid","year","envvalue","z","X","species","phenovalue","slope","intid","int_type","spp"
"832","HMK037",1986,9.325,-0.115669484856145,1045,"Diatom4 spp.",96.8125,-0.840239530956854,194,"herbivory","spp1"
"833","HMK037",1986,9.325,-0.115669484856145,3058,"Daphnia2 spp.",146.033,-0.131793040293041,194,"herbivory","spp2"
"834","HMK037",1986,9.325,-0.115669484856145,3098,"Keratella2 cochlearis",132.273,-0.683790781719128,195,"herbivory","spp2"
"835","HMK037",1986,9.325,-0.115669484856145,3130,"Leptodiaptomus ashlandi",146.607,-0.215780839673312,196,"herbivory","spp2"
"836","HMK037",1986,9.325,-0.115669484856145,1125,"Diatom4 spp.",96.8125,-0.840239530956854,196,"herbivory","spp1"
"837","HMK037",1986,9.325,-0.115669484856145,1085,"Diatom4 spp.",96.8125,-0.840239530956854,195,"herbivory","spp1"
"838","HMK037",1986,9.325,-0.115669484856145,1045,"Diatom4 spp.",96.8125,-0.840239530956854,194,"herbivory","spp1"
"839","HMK037",1986,9.325,-0.115669484856145,3058,"Daphnia2 spp.",146.033,-0.131793040293041,194,"herbivory","spp2"
"840","HMK037",1986,9.325,-0.115669484856145,3098,"Keratella2 cochlearis",132.273,-0.683790781719128,195,"herbivory","spp2"
"841","HMK037",1986,9.325,-0.115669484856145,3130,"Leptodiaptomus ashlandi",146.607,-0.215780839673312,196,"herbivory","spp2"
"842","HMK037",1986,9.325,-0.115669484856145,1125,"Diatom4 spp.",96.8125,-0.840239530956854,196,"herbivory","spp1"
"843","HMK037",1986,9.325,-0.115669484856145,1085,"Diatom4 spp.",96.8125,-0.840239530956854,195,"herbivory","spp1"
"844","HMK037",1986,9.325,-0.115669484856145,1045,"Diatom4 spp.",96.8125,-0.840239530956854,194,"herbivory","spp1"
"845","HMK037",1986,9.325,-0.115669484856145,3058,"Daphnia2 spp.",146.033,-0.131793040293041,194,"herbivory","spp2"
"846","HMK037",1986,9.325,-0.115669484856145,3098,"Keratella2 cochlearis",132.273,-0.683790781719128,195,"herbivory","spp2"
"847","HMK037",1986,9.325,-0.115669484856145,3130,"Leptodiaptomus ashlandi",146.607,-0.215780839673312,196,"herbivory","spp2"
"848","HMK037",1987,10.80357143,1.31453010009792,1046,"Diatom4 spp.",109.833,-0.840239530956854,194,"herbivory","spp1"
"849","HMK037",1987,10.80357143,1.31453010009792,3059,"Daphnia2 spp.",137.975,-0.131793040293041,194,"herbivory","spp2"
"850","HMK037",1987,10.80357143,1.31453010009792,3131,"Leptodiaptomus ashlandi",67.1429,-0.215780839673312,196,"herbivory","spp2"
"851","HMK037",1987,10.80357143,1.31453010009792,1086,"Diatom4 spp.",109.833,-0.840239530956854,195,"herbivory","spp1"
"852","HMK037",1987,10.80357143,1.31453010009792,1126,"Diatom4 spp.",109.833,-0.840239530956854,196,"herbivory","spp1"
"853","HMK037",1987,10.80357143,1.31453010009792,3099,"Keratella2 cochlearis",109.091,-0.683790781719128,195,"herbivory","spp2"
"854","HMK037",1987,10.80357143,1.31453010009792,1046,"Diatom4 spp.",109.833,-0.840239530956854,194,"herbivory","spp1"
"855","HMK037",1987,10.80357143,1.31453010009792,3059,"Daphnia2 spp.",137.975,-0.131793040293041,194,"herbivory","spp2"
"856","HMK037",1987,10.80357143,1.31453010009792,3131,"Leptodiaptomus ashlandi",67.1429,-0.215780839673312,196,"herbivory","spp2"
"857","HMK037",1987,10.80357143,1.31453010009792,1086,"Diatom4 spp.",109.833,-0.840239530956854,195,"herbivory","spp1"
"858","HMK037",1987,10.80357143,1.31453010009792,1126,"Diatom4 spp.",109.833,-0.840239530956854,196,"herbivory","spp1"
"859","HMK037",1987,10.80357143,1.31453010009792,3099,"Keratella2 cochlearis",109.091,-0.683790781719128,195,"herbivory","spp2"
"860","HMK037",1987,10.80357143,1.31453010009792,1046,"Diatom4 spp.",109.833,-0.840239530956854,194,"herbivory","spp1"
"861","HMK037",1987,10.80357143,1.31453010009792,3059,"Daphnia2 spp.",137.975,-0.131793040293041,194,"herbivory","spp2"
"862","HMK037",1987,10.80357143,1.31453010009792,3131,"Leptodiaptomus ashlandi",67.1429,-0.215780839673312,196,"herbivory","spp2"
"863","HMK037",1987,10.80357143,1.31453010009792,1086,"Diatom4 spp.",109.833,-0.840239530956854,195,"herbivory","spp1"
"864","HMK037",1987,10.80357143,1.31453010009792,1126,"Diatom4 spp.",109.833,-0.840239530956854,196,"herbivory","spp1"
"865","HMK037",1987,10.80357143,1.31453010009792,3099,"Keratella2 cochlearis",109.091,-0.683790781719128,195,"herbivory","spp2"
"866","HMK037",1988,9.6,0.150333819334825,3060,"Daphnia2 spp.",138.975,-0.131793040293041,194,"herbivory","spp2"
"867","HMK037",1988,9.6,0.150333819334825,3132,"Leptodiaptomus ashlandi",109.214,-0.215780839673312,196,"herbivory","spp2"
"868","HMK037",1988,9.6,0.150333819334825,1127,"Diatom4 spp.",124.896,-0.840239530956854,196,"herbivory","spp1"
"869","HMK037",1988,9.6,0.150333819334825,3100,"Keratella2 cochlearis",123.045,-0.683790781719128,195,"herbivory","spp2"
"870","HMK037",1988,9.6,0.150333819334825,1087,"Diatom4 spp.",124.896,-0.840239530956854,195,"herbivory","spp1"
"871","HMK037",1988,9.6,0.150333819334825,1047,"Diatom4 spp.",124.896,-0.840239530956854,194,"herbivory","spp1"
"872","HMK037",1988,9.6,0.150333819334825,3060,"Daphnia2 spp.",138.975,-0.131793040293041,194,"herbivory","spp2"
"873","HMK037",1988,9.6,0.150333819334825,3132,"Leptodiaptomus ashlandi",109.214,-0.215780839673312,196,"herbivory","spp2"
"874","HMK037",1988,9.6,0.150333819334825,1127,"Diatom4 spp.",124.896,-0.840239530956854,196,"herbivory","spp1"
"875","HMK037",1988,9.6,0.150333819334825,3100,"Keratella2 cochlearis",123.045,-0.683790781719128,195,"herbivory","spp2"
"876","HMK037",1988,9.6,0.150333819334825,1087,"Diatom4 spp.",124.896,-0.840239530956854,195,"herbivory","spp1"
"877","HMK037",1988,9.6,0.150333819334825,1047,"Diatom4 spp.",124.896,-0.840239530956854,194,"herbivory","spp1"
"878","HMK037",1988,9.6,0.150333819334825,3060,"Daphnia2 spp.",138.975,-0.131793040293041,194,"herbivory","spp2"
"879","HMK037",1988,9.6,0.150333819334825,3132,"Leptodiaptomus ashlandi",109.214,-0.215780839673312,196,"herbivory","spp2"
"880","HMK037",1988,9.6,0.150333819334825,1127,"Diatom4 spp.",124.896,-0.840239530956854,196,"herbivory","spp1"
"881","HMK037",1988,9.6,0.150333819334825,3100,"Keratella2 cochlearis",123.045,-0.683790781719128,195,"herbivory","spp2"
"882","HMK037",1988,9.6,0.150333819334825,1087,"Diatom4 spp.",124.896,-0.840239530956854,195,"herbivory","spp1"
"883","HMK037",1988,9.6,0.150333819334825,1047,"Diatom4 spp.",124.896,-0.840239530956854,194,"herbivory","spp1"
"884","HMK037",1989,9.47,0.024586802808186,3061,"Daphnia2 spp.",156.57,-0.131793040293041,194,"herbivory","spp2"
"885","HMK037",1989,9.47,0.024586802808186,3101,"Keratella2 cochlearis",145.227,-0.683790781719128,195,"herbivory","spp2"
"886","HMK037",1989,9.47,0.024586802808186,1128,"Diatom4 spp.",107.75,-0.840239530956854,196,"herbivory","spp1"
"887","HMK037",1989,9.47,0.024586802808186,3133,"Leptodiaptomus ashlandi",93.9286,-0.215780839673312,196,"herbivory","spp2"
"888","HMK037",1989,9.47,0.024586802808186,1088,"Diatom4 spp.",107.75,-0.840239530956854,195,"herbivory","spp1"
"889","HMK037",1989,9.47,0.024586802808186,1048,"Diatom4 spp.",107.75,-0.840239530956854,194,"herbivory","spp1"
"890","HMK037",1989,9.47,0.024586802808186,3061,"Daphnia2 spp.",156.57,-0.131793040293041,194,"herbivory","spp2"
"891","HMK037",1989,9.47,0.024586802808186,3101,"Keratella2 cochlearis",145.227,-0.683790781719128,195,"herbivory","spp2"
"892","HMK037",1989,9.47,0.024586802808186,1128,"Diatom4 spp.",107.75,-0.840239530956854,196,"herbivory","spp1"
"893","HMK037",1989,9.47,0.024586802808186,3133,"Leptodiaptomus ashlandi",93.9286,-0.215780839673312,196,"herbivory","spp2"
"894","HMK037",1989,9.47,0.024586802808186,1088,"Diatom4 spp.",107.75,-0.840239530956854,195,"herbivory","spp1"
"895","HMK037",1989,9.47,0.024586802808186,1048,"Diatom4 spp.",107.75,-0.840239530956854,194,"herbivory","spp1"
"896","HMK037",1989,9.47,0.024586802808186,3061,"Daphnia2 spp.",156.57,-0.131793040293041,194,"herbivory","spp2"
"897","HMK037",1989,9.47,0.024586802808186,3101,"Keratella2 cochlearis",145.227,-0.683790781719128,195,"herbivory","spp2"
"898","HMK037",1989,9.47,0.024586802808186,1128,"Diatom4 spp.",107.75,-0.840239530956854,196,"herbivory","spp1"
"899","HMK037",1989,9.47,0.024586802808186,3133,"Leptodiaptomus ashlandi",93.9286,-0.215780839673312,196,"herbivory","spp2"
"900","HMK037",1989,9.47,0.024586802808186,1088,"Diatom4 spp.",107.75,-0.840239530956854,195,"herbivory","spp1"
"901","HMK037",1989,9.47,0.024586802808186,1048,"Diatom4 spp.",107.75,-0.840239530956854,194,"herbivory","spp1"
"902","HMK037",1990,10.2,0.730704664842395,3062,"Daphnia2 spp.",162.769,-0.131793040293041,194,"herbivory","spp2"
"903","HMK037",1990,10.2,0.730704664842395,1129,"Diatom4 spp.",98.8958,-0.840239530956854,196,"herbivory","spp1"
"904","HMK037",1990,10.2,0.730704664842395,1049,"Diatom4 spp.",98.8958,-0.840239530956854,194,"herbivory","spp1"
"905","HMK037",1990,10.2,0.730704664842395,3134,"Leptodiaptomus ashlandi",91.25,-0.215780839673312,196,"herbivory","spp2"
"906","HMK037",1990,10.2,0.730704664842395,3102,"Keratella2 cochlearis",134.318,-0.683790781719128,195,"herbivory","spp2"
"907","HMK037",1990,10.2,0.730704664842395,1089,"Diatom4 spp.",98.8958,-0.840239530956854,195,"herbivory","spp1"
"908","HMK037",1990,10.2,0.730704664842395,3062,"Daphnia2 spp.",162.769,-0.131793040293041,194,"herbivory","spp2"
"909","HMK037",1990,10.2,0.730704664842395,1129,"Diatom4 spp.",98.8958,-0.840239530956854,196,"herbivory","spp1"
"910","HMK037",1990,10.2,0.730704664842395,1049,"Diatom4 spp.",98.8958,-0.840239530956854,194,"herbivory","spp1"
"911","HMK037",1990,10.2,0.730704664842395,3134,"Leptodiaptomus ashlandi",91.25,-0.215780839673312,196,"herbivory","spp2"
"912","HMK037",1990,10.2,0.730704664842395,3102,"Keratella2 cochlearis",134.318,-0.683790781719128,195,"herbivory","spp2"
"913","HMK037",1990,10.2,0.730704664842395,1089,"Diatom4 spp.",98.8958,-0.840239530956854,195,"herbivory","spp1"
"914","HMK037",1990,10.2,0.730704664842395,3062,"Daphnia2 spp.",162.769,-0.131793040293041,194,"herbivory","spp2"
"915","HMK037",1990,10.2,0.730704664842395,1129,"Diatom4 spp.",98.8958,-0.840239530956854,196,"herbivory","spp1"
"916","HMK037",1990,10.2,0.730704664842395,1049,"Diatom4 spp.",98.8958,-0.840239530956854,194,"herbivory","spp1"
"917","HMK037",1990,10.2,0.730704664842395,3134,"Leptodiaptomus ashlandi",91.25,-0.215780839673312,196,"herbivory","spp2"
"918","HMK037",1990,10.2,0.730704664842395,3102,"Keratella2 cochlearis",134.318,-0.683790781719128,195,"herbivory","spp2"
"919","HMK037",1990,10.2,0.730704664842395,1089,"Diatom4 spp.",98.8958,-0.840239530956854,195,"herbivory","spp1"
"920","HMK037",1991,9.266666667,-0.172094427846951,3103,"Keratella2 cochlearis",139.773,-0.683790781719128,195,"herbivory","spp2"
"921","HMK037",1991,9.266666667,-0.172094427846951,3135,"Leptodiaptomus ashlandi",139.464,-0.215780839673312,196,"herbivory","spp2"
"922","HMK037",1991,9.266666667,-0.172094427846951,3063,"Daphnia2 spp.",180.744,-0.131793040293041,194,"herbivory","spp2"
"923","HMK037",1991,9.266666667,-0.172094427846951,1130,"Diatom4 spp.",111.917,-0.840239530956854,196,"herbivory","spp1"
"924","HMK037",1991,9.266666667,-0.172094427846951,1050,"Diatom4 spp.",111.917,-0.840239530956854,194,"herbivory","spp1"
"925","HMK037",1991,9.266666667,-0.172094427846951,1090,"Diatom4 spp.",111.917,-0.840239530956854,195,"herbivory","spp1"
"926","HMK037",1991,9.266666667,-0.172094427846951,3103,"Keratella2 cochlearis",139.773,-0.683790781719128,195,"herbivory","spp2"
"927","HMK037",1991,9.266666667,-0.172094427846951,3135,"Leptodiaptomus ashlandi",139.464,-0.215780839673312,196,"herbivory","spp2"
"928","HMK037",1991,9.266666667,-0.172094427846951,3063,"Daphnia2 spp.",180.744,-0.131793040293041,194,"herbivory","spp2"
"929","HMK037",1991,9.266666667,-0.172094427846951,1130,"Diatom4 spp.",111.917,-0.840239530956854,196,"herbivory","spp1"
"930","HMK037",1991,9.266666667,-0.172094427846951,1050,"Diatom4 spp.",111.917,-0.840239530956854,194,"herbivory","spp1"
"931","HMK037",1991,9.266666667,-0.172094427846951,1090,"Diatom4 spp.",111.917,-0.840239530956854,195,"herbivory","spp1"
"932","HMK037",1991,9.266666667,-0.172094427846951,3103,"Keratella2 cochlearis",139.773,-0.683790781719128,195,"herbivory","spp2"
"933","HMK037",1991,9.266666667,-0.172094427846951,3135,"Leptodiaptomus ashlandi",139.464,-0.215780839673312,196,"herbivory","spp2"
"934","HMK037",1991,9.266666667,-0.172094427846951,3063,"Daphnia2 spp.",180.744,-0.131793040293041,194,"herbivory","spp2"
"935","HMK037",1991,9.266666667,-0.172094427846951,1130,"Diatom4 spp.",111.917,-0.840239530956854,196,"herbivory","spp1"
"936","HMK037",1991,9.266666667,-0.172094427846951,1050,"Diatom4 spp.",111.917,-0.840239530956854,194,"herbivory","spp1"
"937","HMK037",1991,9.266666667,-0.172094427846951,1090,"Diatom4 spp.",111.917,-0.840239530956854,195,"herbivory","spp1"
"938","HMK037",1992,11.76,2.23966886316208,3136,"Leptodiaptomus ashlandi",125.286,-0.215780839673312,196,"herbivory","spp2"
"939","HMK037",1992,11.76,2.23966886316208,1091,"Diatom4 spp.",69.1667,-0.840239530956854,195,"herbivory","spp1"
"940","HMK037",1992,11.76,2.23966886316208,1051,"Diatom4 spp.",69.1667,-0.840239530956854,194,"herbivory","spp1"
"941","HMK037",1992,11.76,2.23966886316208,3104,"Keratella2 cochlearis",96.4545,-0.683790781719128,195,"herbivory","spp2"
"942","HMK037",1992,11.76,2.23966886316208,3064,"Daphnia2 spp.",133.397,-0.131793040293041,194,"herbivory","spp2"
"943","HMK037",1992,11.76,2.23966886316208,1131,"Diatom4 spp.",69.1667,-0.840239530956854,196,"herbivory","spp1"
"944","HMK037",1992,11.76,2.23966886316208,3136,"Leptodiaptomus ashlandi",125.286,-0.215780839673312,196,"herbivory","spp2"
"945","HMK037",1992,11.76,2.23966886316208,1091,"Diatom4 spp.",69.1667,-0.840239530956854,195,"herbivory","spp1"
"946","HMK037",1992,11.76,2.23966886316208,1051,"Diatom4 spp.",69.1667,-0.840239530956854,194,"herbivory","spp1"
"947","HMK037",1992,11.76,2.23966886316208,3104,"Keratella2 cochlearis",96.4545,-0.683790781719128,195,"herbivory","spp2"
"948","HMK037",1992,11.76,2.23966886316208,3064,"Daphnia2 spp.",133.397,-0.131793040293041,194,"herbivory","spp2"
"949","HMK037",1992,11.76,2.23966886316208,1131,"Diatom4 spp.",69.1667,-0.840239530956854,196,"herbivory","spp1"
"950","HMK037",1992,11.76,2.23966886316208,3136,"Leptodiaptomus ashlandi",125.286,-0.215780839673312,196,"herbivory","spp2"
"951","HMK037",1992,11.76,2.23966886316208,1091,"Diatom4 spp.",69.1667,-0.840239530956854,195,"herbivory","spp1"
"952","HMK037",1992,11.76,2.23966886316208,1051,"Diatom4 spp.",69.1667,-0.840239530956854,194,"herbivory","spp1"
"953","HMK037",1992,11.76,2.23966886316208,3104,"Keratella2 cochlearis",96.4545,-0.683790781719128,195,"herbivory","spp2"
"954","HMK037",1992,11.76,2.23966886316208,3064,"Daphnia2 spp.",133.397,-0.131793040293041,194,"herbivory","spp2"
"955","HMK037",1992,11.76,2.23966886316208,1131,"Diatom4 spp.",69.1667,-0.840239530956854,196,"herbivory","spp1"
"956","HMK037",1993,9.405882353,-0.0374332188607236,3105,"Keratella2 cochlearis",122.045,-0.683790781719128,195,"herbivory","spp2"
"957","HMK037",1993,9.405882353,-0.0374332188607236,3137,"Leptodiaptomus ashlandi",108.214,-0.215780839673312,196,"herbivory","spp2"
"958","HMK037",1993,9.405882353,-0.0374332188607236,1052,"Diatom4 spp.",93.1667,-0.840239530956854,194,"herbivory","spp1"
"959","HMK037",1993,9.405882353,-0.0374332188607236,3065,"Daphnia2 spp.",156.57,-0.131793040293041,194,"herbivory","spp2"
"960","HMK037",1993,9.405882353,-0.0374332188607236,1092,"Diatom4 spp.",93.1667,-0.840239530956854,195,"herbivory","spp1"
"961","HMK037",1993,9.405882353,-0.0374332188607236,1132,"Diatom4 spp.",93.1667,-0.840239530956854,196,"herbivory","spp1"
"962","HMK037",1993,9.405882353,-0.0374332188607236,3105,"Keratella2 cochlearis",122.045,-0.683790781719128,195,"herbivory","spp2"
"963","HMK037",1993,9.405882353,-0.0374332188607236,3137,"Leptodiaptomus ashlandi",108.214,-0.215780839673312,196,"herbivory","spp2"
"964","HMK037",1993,9.405882353,-0.0374332188607236,1052,"Diatom4 spp.",93.1667,-0.840239530956854,194,"herbivory","spp1"
"965","HMK037",1993,9.405882353,-0.0374332188607236,3065,"Daphnia2 spp.",156.57,-0.131793040293041,194,"herbivory","spp2"
"966","HMK037",1993,9.405882353,-0.0374332188607236,1092,"Diatom4 spp.",93.1667,-0.840239530956854,195,"herbivory","spp1"
"967","HMK037",1993,9.405882353,-0.0374332188607236,1132,"Diatom4 spp.",93.1667,-0.840239530956854,196,"herbivory","spp1"
"968","HMK037",1993,9.405882353,-0.0374332188607236,3105,"Keratella2 cochlearis",122.045,-0.683790781719128,195,"herbivory","spp2"
"969","HMK037",1993,9.405882353,-0.0374332188607236,3137,"Leptodiaptomus ashlandi",108.214,-0.215780839673312,196,"herbivory","spp2"
"970","HMK037",1993,9.405882353,-0.0374332188607236,1052,"Diatom4 spp.",93.1667,-0.840239530956854,194,"herbivory","spp1"
"971","HMK037",1993,9.405882353,-0.0374332188607236,3065,"Daphnia2 spp.",156.57,-0.131793040293041,194,"herbivory","spp2"
"972","HMK037",1993,9.405882353,-0.0374332188607236,1092,"Diatom4 spp.",93.1667,-0.840239530956854,195,"herbivory","spp1"
"973","HMK037",1993,9.405882353,-0.0374332188607236,1132,"Diatom4 spp.",93.1667,-0.840239530956854,196,"herbivory","spp1"
"974","HMK037",1994,7.983333333,-1.413443181383,1093,"Diatom4 spp.",110.354,-0.840239530956854,195,"herbivory","spp1"
"975","HMK037",1994,7.983333333,-1.413443181383,3106,"Keratella2 cochlearis",129.545,-0.683790781719128,195,"herbivory","spp2"
"976","HMK037",1994,7.983333333,-1.413443181383,1053,"Diatom4 spp.",110.354,-0.840239530956854,194,"herbivory","spp1"
"977","HMK037",1994,7.983333333,-1.413443181383,1133,"Diatom4 spp.",110.354,-0.840239530956854,196,"herbivory","spp1"
"978","HMK037",1994,7.983333333,-1.413443181383,3138,"Leptodiaptomus ashlandi",135.893,-0.215780839673312,196,"herbivory","spp2"
"979","HMK037",1994,7.983333333,-1.413443181383,3066,"Daphnia2 spp.",136.116,-0.131793040293041,194,"herbivory","spp2"
"980","HMK037",1994,7.983333333,-1.413443181383,1093,"Diatom4 spp.",110.354,-0.840239530956854,195,"herbivory","spp1"
"981","HMK037",1994,7.983333333,-1.413443181383,3106,"Keratella2 cochlearis",129.545,-0.683790781719128,195,"herbivory","spp2"
"982","HMK037",1994,7.983333333,-1.413443181383,1053,"Diatom4 spp.",110.354,-0.840239530956854,194,"herbivory","spp1"
"983","HMK037",1994,7.983333333,-1.413443181383,1133,"Diatom4 spp.",110.354,-0.840239530956854,196,"herbivory","spp1"
"984","HMK037",1994,7.983333333,-1.413443181383,3138,"Leptodiaptomus ashlandi",135.893,-0.215780839673312,196,"herbivory","spp2"
"985","HMK037",1994,7.983333333,-1.413443181383,3066,"Daphnia2 spp.",136.116,-0.131793040293041,194,"herbivory","spp2"
"986","HMK037",1994,7.983333333,-1.413443181383,1093,"Diatom4 spp.",110.354,-0.840239530956854,195,"herbivory","spp1"
"987","HMK037",1994,7.983333333,-1.413443181383,3106,"Keratella2 cochlearis",129.545,-0.683790781719128,195,"herbivory","spp2"
"988","HMK037",1994,7.983333333,-1.413443181383,1053,"Diatom4 spp.",110.354,-0.840239530956854,194,"herbivory","spp1"
"989","HMK037",1994,7.983333333,-1.413443181383,1133,"Diatom4 spp.",110.354,-0.840239530956854,196,"herbivory","spp1"
"990","HMK037",1994,7.983333333,-1.413443181383,3138,"Leptodiaptomus ashlandi",135.893,-0.215780839673312,196,"herbivory","spp2"
"991","HMK037",1994,7.983333333,-1.413443181383,3066,"Daphnia2 spp.",136.116,-0.131793040293041,194,"herbivory","spp2"
"992","HMK037",1995,10.46206897,0.984199981009393,3107,"Keratella2 cochlearis",128.864,-0.683790781719128,195,"herbivory","spp2"
"993","HMK037",1995,10.46206897,0.984199981009393,3067,"Daphnia2 spp.",150.372,-0.131793040293041,194,"herbivory","spp2"
"994","HMK037",1995,10.46206897,0.984199981009393,1054,"Diatom4 spp.",107.229,-0.840239530956854,194,"herbivory","spp1"
"995","HMK037",1995,10.46206897,0.984199981009393,1094,"Diatom4 spp.",107.229,-0.840239530956854,195,"herbivory","spp1"
"996","HMK037",1995,10.46206897,0.984199981009393,1134,"Diatom4 spp.",107.229,-0.840239530956854,196,"herbivory","spp1"
"997","HMK037",1995,10.46206897,0.984199981009393,3107,"Keratella2 cochlearis",128.864,-0.683790781719128,195,"herbivory","spp2"
"998","HMK037",1995,10.46206897,0.984199981009393,3067,"Daphnia2 spp.",150.372,-0.131793040293041,194,"herbivory","spp2"
"999","HMK037",1995,10.46206897,0.984199981009393,1054,"Diatom4 spp.",107.229,-0.840239530956854,194,"herbivory","spp1"
"1000","HMK037",1995,10.46206897,0.984199981009393,1094,"Diatom4 spp.",107.229,-0.840239530956854,195,"herbivory","spp1"
"1001","HMK037",1995,10.46206897,0.984199981009393,1134,"Diatom4 spp.",107.229,-0.840239530956854,196,"herbivory","spp1"
"1002","HMK037",1995,10.46206897,0.984199981009393,3107,"Keratella2 cochlearis",128.864,-0.683790781719128,195,"herbivory","spp2"
"1003","HMK037",1995,10.46206897,0.984199981009393,3067,"Daphnia2 spp.",150.372,-0.131793040293041,194,"herbivory","spp2"
"1004","HMK037",1995,10.46206897,0.984199981009393,1054,"Diatom4 spp.",107.229,-0.840239530956854,194,"herbivory","spp1"
"1005","HMK037",1995,10.46206897,0.984199981009393,1094,"Diatom4 spp.",107.229,-0.840239530956854,195,"herbivory","spp1"
"1006","HMK037",1995,10.46206897,0.984199981009393,1134,"Diatom4 spp.",107.229,-0.840239530956854,196,"herbivory","spp1"
"1007","HMK037",1996,9.553846154,0.105689908290749,3139,"Leptodiaptomus ashlandi",133.321,-0.215780839673312,196,"herbivory","spp2"
"1008","HMK037",1996,9.553846154,0.105689908290749,1055,"Diatom4 spp.",107.188,-0.840239530956854,194,"herbivory","spp1"
"1009","HMK037",1996,9.553846154,0.105689908290749,1135,"Diatom4 spp.",107.188,-0.840239530956854,196,"herbivory","spp1"
"1010","HMK037",1996,9.553846154,0.105689908290749,3068,"Daphnia2 spp.",168.107,-0.131793040293041,194,"herbivory","spp2"
"1011","HMK037",1996,9.553846154,0.105689908290749,1095,"Diatom4 spp.",107.188,-0.840239530956854,195,"herbivory","spp1"
"1012","HMK037",1996,9.553846154,0.105689908290749,3139,"Leptodiaptomus ashlandi",133.321,-0.215780839673312,196,"herbivory","spp2"
"1013","HMK037",1996,9.553846154,0.105689908290749,1055,"Diatom4 spp.",107.188,-0.840239530956854,194,"herbivory","spp1"
"1014","HMK037",1996,9.553846154,0.105689908290749,1135,"Diatom4 spp.",107.188,-0.840239530956854,196,"herbivory","spp1"
"1015","HMK037",1996,9.553846154,0.105689908290749,3068,"Daphnia2 spp.",168.107,-0.131793040293041,194,"herbivory","spp2"
"1016","HMK037",1996,9.553846154,0.105689908290749,1095,"Diatom4 spp.",107.188,-0.840239530956854,195,"herbivory","spp1"
"1017","HMK037",1996,9.553846154,0.105689908290749,3139,"Leptodiaptomus ashlandi",133.321,-0.215780839673312,196,"herbivory","spp2"
"1018","HMK037",1996,9.553846154,0.105689908290749,1055,"Diatom4 spp.",107.188,-0.840239530956854,194,"herbivory","spp1"
"1019","HMK037",1996,9.553846154,0.105689908290749,1135,"Diatom4 spp.",107.188,-0.840239530956854,196,"herbivory","spp1"
"1020","HMK037",1996,9.553846154,0.105689908290749,3068,"Daphnia2 spp.",168.107,-0.131793040293041,194,"herbivory","spp2"
"1021","HMK037",1996,9.553846154,0.105689908290749,1095,"Diatom4 spp.",107.188,-0.840239530956854,195,"herbivory","spp1"
"1022","HMK037",1997,9.757894737,0.303062989357969,1136,"Diatom4 spp.",120.771,-0.840239530956854,196,"herbivory","spp1"
"1023","HMK037",1997,9.757894737,0.303062989357969,1056,"Diatom4 spp.",120.771,-0.840239530956854,194,"herbivory","spp1"
"1024","HMK037",1997,9.757894737,0.303062989357969,1096,"Diatom4 spp.",120.771,-0.840239530956854,195,"herbivory","spp1"
"1025","HMK037",1997,9.757894737,0.303062989357969,3140,"Leptodiaptomus ashlandi",153.75,-0.215780839673312,196,"herbivory","spp2"
"1026","HMK037",1997,9.757894737,0.303062989357969,3069,"Daphnia2 spp.",165.868,-0.131793040293041,194,"herbivory","spp2"
"1027","HMK037",1997,9.757894737,0.303062989357969,1136,"Diatom4 spp.",120.771,-0.840239530956854,196,"herbivory","spp1"
"1028","HMK037",1997,9.757894737,0.303062989357969,1056,"Diatom4 spp.",120.771,-0.840239530956854,194,"herbivory","spp1"
"1029","HMK037",1997,9.757894737,0.303062989357969,1096,"Diatom4 spp.",120.771,-0.840239530956854,195,"herbivory","spp1"
"1030","HMK037",1997,9.757894737,0.303062989357969,3140,"Leptodiaptomus ashlandi",153.75,-0.215780839673312,196,"herbivory","spp2"
"1031","HMK037",1997,9.757894737,0.303062989357969,3069,"Daphnia2 spp.",165.868,-0.131793040293041,194,"herbivory","spp2"
"1032","HMK037",1997,9.757894737,0.303062989357969,1136,"Diatom4 spp.",120.771,-0.840239530956854,196,"herbivory","spp1"
"1033","HMK037",1997,9.757894737,0.303062989357969,1056,"Diatom4 spp.",120.771,-0.840239530956854,194,"herbivory","spp1"
"1034","HMK037",1997,9.757894737,0.303062989357969,1096,"Diatom4 spp.",120.771,-0.840239530956854,195,"herbivory","spp1"
"1035","HMK037",1997,9.757894737,0.303062989357969,3140,"Leptodiaptomus ashlandi",153.75,-0.215780839673312,196,"herbivory","spp2"
"1036","HMK037",1997,9.757894737,0.303062989357969,3069,"Daphnia2 spp.",165.868,-0.131793040293041,194,"herbivory","spp2"
"1037","HMK037",1998,10.75294118,1.26555623176332,1097,"Diatom4 spp.",84.3125,-0.840239530956854,195,"herbivory","spp1"
"1038","HMK037",1998,10.75294118,1.26555623176332,3141,"Leptodiaptomus ashlandi",95.7143,-0.215780839673312,196,"herbivory","spp2"
"1039","HMK037",1998,10.75294118,1.26555623176332,1137,"Diatom4 spp.",84.3125,-0.840239530956854,196,"herbivory","spp1"
"1040","HMK037",1998,10.75294118,1.26555623176332,1057,"Diatom4 spp.",84.3125,-0.840239530956854,194,"herbivory","spp1"
"1041","HMK037",1998,10.75294118,1.26555623176332,3070,"Daphnia2 spp.",124.339,-0.131793040293041,194,"herbivory","spp2"
